Type,Layer,Class1,Class2,Pearson_Correlation,Spearman_Correlation,Cosine_Similarity,Jaccard_Similarity
mlp,10,programming,mmlu,0.8752505767498528,0.7045533396704661,0.8754846191030409,0.2493341235366418
mlp,10,programming,programming,0.9999999999999998,1.0,1.0,1.0
mlp,11,empathetic_dialogue,empathetic_dialogue,1.0,1.0,0.9999999999999998,1.0
mlp,11,empathetic_dialogue,math,0.9441162569029291,0.25534311905630747,0.9441643008822224,0.14948172945850535
mlp,11,empathetic_dialogue,mmlu,0.9712951835420445,0.5626004395833142,0.9713195842904463,0.2891452474185679
mlp,11,empathetic_dialogue,programming,0.8728585662753017,0.44396360717898786,0.8729747893222904,0.11403470401986547
mlp,11,math,empathetic_dialogue,0.9441162569029293,0.2553431190563075,0.9441643008822224,0.14948172945850535
mlp,11,math,math,1.0,1.0,1.0,1.0
mlp,11,math,mmlu,0.9375770071651204,0.5469747400085722,0.9376309131735119,0.3550024065960392
mlp,11,math,programming,0.8526556854110711,0.7012633524895111,0.8528150660519153,0.35068675541413213
mlp,11,mmlu,empathetic_dialogue,0.9712951835420445,0.5626004395833142,0.9713195842904463,0.2891452474185679
mlp,11,mmlu,math,0.9375770071651203,0.5469747400085723,0.9376309131735119,0.3550024065960392
mlp,11,mmlu,mmlu,1.0,0.9999999999999998,1.0000000000000004,1.0
mlp,11,mmlu,programming,0.9187715624222245,0.6815026059765071,0.9188419134059205,0.2701120072790246
mlp,11,programming,empathetic_dialogue,0.8728585662753018,0.44396360717898786,0.8729747893222904,0.11403470401986547
mlp,11,programming,math,0.852655685411071,0.7012633524895111,0.8528150660519153,0.35068675541413213
mlp,11,programming,mmlu,0.9187715624222244,0.6815026059765071,0.9188419134059205,0.2701120072790246
mlp,11,programming,programming,1.0,1.0,1.0000000000000002,1.0
mlp,12,empathetic_dialogue,empathetic_dialogue,0.9999999999999997,1.0,0.9999999999999999,1.0
mlp,12,empathetic_dialogue,math,0.9103312156154953,0.3187050040634285,0.9103863981932595,0.13376087004819556
mlp,12,empathetic_dialogue,mmlu,0.9568845463871025,0.628105636807415,0.9568940724496011,0.28136333092878246
mlp,12,empathetic_dialogue,programming,0.7062254375109227,0.49250518288762546,0.706581379938572,0.12220242091712248
mlp,12,math,empathetic_dialogue,0.9103312156154952,0.3187050040634285,0.9103863981932595,0.13376087004819556
mlp,12,math,math,0.9999999999999998,1.0,0.9999999999999997,1.0
mlp,12,math,mmlu,0.969114123273344,0.6083789005902304,0.9691681686491809,0.31039875948379425
mlp,12,math,programming,0.8783758397107352,0.7469463288455959,0.8786269989429805,0.3561199899080414
mlp,12,mmlu,empathetic_dialogue,0.9568845463871026,0.628105636807415,0.9568940724496011,0.28136333092878246
mlp,12,mmlu,math,0.9691141232733441,0.6083789005902304,0.9691681686491809,0.31039875948379425
mlp,12,mmlu,mmlu,0.9999999999999998,1.0,1.0,1.0
mlp,12,mmlu,programming,0.8340594480093906,0.7374486643516083,0.8343749128951609,0.2793306341728015
mlp,12,programming,empathetic_dialogue,0.7062254375109227,0.49250518288762546,0.706581379938572,0.12220242091712248
mlp,12,programming,math,0.8783758397107352,0.7469463288455959,0.8786269989429805,0.3561199899080414
mlp,12,programming,mmlu,0.8340594480093905,0.7374486643516083,0.8343749128951609,0.2793306341728015
mlp,12,programming,programming,0.9999999999999999,1.0,0.9999999999999999,1.0
mlp,13,empathetic_dialogue,empathetic_dialogue,0.9999999999999993,1.0,1.0,1.0
mlp,13,empathetic_dialogue,math,0.9328867436299851,0.2911576412241,0.9330201983553026,0.11493780060029653
mlp,13,empathetic_dialogue,mmlu,0.9399314861872522,0.5914497528744362,0.9400092453643999,0.24207628747232643
mlp,13,empathetic_dialogue,programming,0.9034509515880912,0.4777614935472472,0.9036379675250219,0.10751239756227833
mlp,13,math,empathetic_dialogue,0.9328867436299851,0.29115764122410004,0.9330201983553026,0.11493780060029653
mlp,13,math,math,0.9999999999999992,1.0,1.0,1.0
mlp,13,math,mmlu,0.9731476000668968,0.57528393181073,0.9731770055476454,0.3347198133954201
mlp,13,math,programming,0.9413838975675,0.7149358941326651,0.9414943088483589,0.35104615686863666
mlp,13,mmlu,empathetic_dialogue,0.9399314861872522,0.5914497528744362,0.9400092453643999,0.24207628747232643
mlp,13,mmlu,math,0.9731476000668968,0.57528393181073,0.9731770055476454,0.3347198133954201
mlp,13,mmlu,mmlu,1.0,0.9999999999999998,0.9999999999999997,1.0
mlp,13,mmlu,programming,0.9526097546299432,0.7113036279442458,0.9526767852198005,0.26648234896282436
mlp,13,programming,empathetic_dialogue,0.9034509515880912,0.4777614935472472,0.9036379675250219,0.10751239756227833
mlp,13,programming,math,0.9413838975675,0.7149358941326651,0.9414943088483589,0.35104615686863666
mlp,13,programming,mmlu,0.9526097546299432,0.7113036279442458,0.9526767852198005,0.26648234896282436
mlp,13,programming,programming,0.9999999999999999,1.0,1.0,1.0
mlp,14,empathetic_dialogue,empathetic_dialogue,0.9999999999999999,0.9999999999999998,0.9999999999999998,1.0
mlp,14,empathetic_dialogue,math,0.9199536365192587,0.3301577294355284,0.9200769113363885,0.11437446113183962
mlp,14,empathetic_dialogue,mmlu,0.9473770617204204,0.6221217574489153,0.947437747470728,0.25982154893195325
mlp,14,empathetic_dialogue,programming,0.7278977828627206,0.5016047597748562,0.7285389454975262,0.11225817528704192
mlp,14,math,empathetic_dialogue,0.9199536365192587,0.33015772943552846,0.9200769113363885,0.11437446113183962
mlp,14,math,math,1.0,1.0,0.9999999999999998,1.0
mlp,14,math,mmlu,0.9495913853537947,0.6179249635444001,0.9497580394980497,0.27208536365277025
mlp,14,math,programming,0.7971908323106682,0.7482672323614369,0.7978875579561693,0.31878744636418627
mlp,14,mmlu,empathetic_dialogue,0.9473770617204202,0.6221217574489153,0.947437747470728,0.25982154893195325
mlp,14,mmlu,math,0.9495913853537947,0.6179249635444,0.9497580394980497,0.27208536365277025
mlp,14,mmlu,mmlu,0.9999999999999999,1.0,0.9999999999999997,1.0
mlp,14,mmlu,programming,0.8383606300548582,0.7417485219041728,0.8389038082975684,0.24685849413485325
mlp,14,programming,empathetic_dialogue,0.7278977828627204,0.5016047597748562,0.7285389454975262,0.11225817528704192
mlp,14,programming,math,0.7971908323106681,0.7482672323614368,0.7978875579561693,0.31878744636418627
mlp,14,programming,mmlu,0.8383606300548582,0.7417485219041728,0.8389038082975684,0.24685849413485325
mlp,14,programming,programming,0.9999999999999999,1.0,1.0,1.0
mlp,15,empathetic_dialogue,empathetic_dialogue,1.0,1.0,1.0000000000000004,1.0
mlp,15,empathetic_dialogue,math,0.9359192094386531,0.3215954999987099,0.9360428679764307,0.10027486314462174
mlp,15,empathetic_dialogue,mmlu,0.9721565947947346,0.5854703953901402,0.9722070418672394,0.22937018185265728
mlp,15,empathetic_dialogue,programming,0.8927598827726497,0.483361884888271,0.8929748993600874,0.10311403004569998
mlp,15,math,empathetic_dialogue,0.9359192094386531,0.32159549999870984,0.9360428679764307,0.10027486314462174
mlp,15,math,math,1.0,1.0,0.9999999999999999,1.0
mlp,15,math,mmlu,0.9716409248039932,0.5874100816412966,0.9716920750027724,0.25773190998690115
mlp,15,math,programming,0.9453724602763228,0.7319699285881818,0.9454744255181882,0.32794964596592086
mlp,15,mmlu,empathetic_dialogue,0.9721565947947346,0.5854703953901402,0.9722070418672394,0.22937018185265728
mlp,15,mmlu,math,0.9716409248039933,0.5874100816412966,0.9716920750027724,0.25773190998690115
mlp,15,mmlu,mmlu,0.9999999999999996,1.0,1.0000000000000007,1.0
mlp,15,mmlu,programming,0.9324435143392029,0.7077215428226913,0.9325540574556588,0.23881214833545447
mlp,15,programming,empathetic_dialogue,0.8927598827726497,0.4833618848882709,0.8929748993600874,0.10311403004569998
mlp,15,programming,math,0.9453724602763228,0.7319699285881818,0.9454744255181882,0.32794964596592086
mlp,15,programming,mmlu,0.9324435143392028,0.7077215428226913,0.9325540574556588,0.23881214833545447
mlp,15,programming,programming,0.9999999999999997,1.0,0.9999999999999993,1.0
mlp,16,empathetic_dialogue,empathetic_dialogue,0.9999999999999996,0.9999999999999998,1.0000000000000002,1.0
mlp,16,empathetic_dialogue,math,0.8695320214955312,0.30817175291138,0.8699039303964593,0.10353534035415295
mlp,16,empathetic_dialogue,mmlu,0.923908696206542,0.5113249749604898,0.9241095601397857,0.22675476044625562
mlp,16,empathetic_dialogue,programming,0.5447776519088733,0.45304802282831924,0.5458334448296346,0.1035643689770231
mlp,16,math,empathetic_dialogue,0.8695320214955312,0.30817175291138,0.8699039303964593,0.10353534035415295
mlp,16,math,math,0.9999999999999999,1.0,0.9999999999999999,1.0
mlp,16,math,mmlu,0.8748816166464805,0.5569451819565729,0.8753477977238445,0.23581083863186877
mlp,16,math,programming,0.5232333542427857,0.7029527181696298,0.5244956244416558,0.27214389553638246
mlp,16,mmlu,empathetic_dialogue,0.923908696206542,0.5113249749604897,0.9241095601397857,0.22675476044625562
mlp,16,mmlu,math,0.8748816166464807,0.5569451819565729,0.8753477977238445,0.23581083863186877
mlp,16,mmlu,mmlu,0.9999999999999987,1.0,0.9999999999999999,1.0
mlp,16,mmlu,programming,0.5705503348517901,0.6411790891495578,0.5716648212599377,0.20481584946106315
mlp,16,programming,empathetic_dialogue,0.5447776519088734,0.4530480228283192,0.5458334448296346,0.1035643689770231
mlp,16,programming,math,0.5232333542427857,0.7029527181696297,0.5244956244416558,0.27214389553638246
mlp,16,programming,mmlu,0.5705503348517901,0.6411790891495578,0.5716648212599377,0.20481584946106315
mlp,16,programming,programming,0.9999999999999998,1.0,1.0000000000000002,1.0
mlp,17,empathetic_dialogue,empathetic_dialogue,0.9999999999999997,0.9999999999999998,1.0000000000000004,1.0
mlp,17,empathetic_dialogue,math,0.8440303691210256,0.31816457967486256,0.8446437896539827,0.08394199077125906
mlp,17,empathetic_dialogue,mmlu,0.9175569283462663,0.5155553869366372,0.9179240939309695,0.20484394744666617
mlp,17,empathetic_dialogue,programming,0.5690056775037842,0.46198903651550816,0.5710679152829075,0.0957955693301035
mlp,17,math,empathetic_dialogue,0.8440303691210255,0.31816457967486256,0.8446437896539827,0.08394199077125906
mlp,17,math,math,0.9999999999999999,1.0,0.9999999999999999,1.0
mlp,17,math,mmlu,0.9018277896798205,0.5634852548113249,0.9022018765768199,0.20817253254105939
mlp,17,math,programming,0.5852480974401637,0.7102163395485144,0.5868711251076633,0.251228381422117
mlp,17,mmlu,empathetic_dialogue,0.9175569283462662,0.5155553869366373,0.9179240939309695,0.20484394744666617
mlp,17,mmlu,math,0.9018277896798205,0.563485254811325,0.9022018765768199,0.20817253254105939
mlp,17,mmlu,mmlu,1.0,0.9999999999999998,0.9999999999999998,1.0
mlp,17,mmlu,programming,0.6521608815493473,0.6484042575253579,0.6536511823293405,0.20716354982200508
mlp,17,programming,empathetic_dialogue,0.5690056775037841,0.4619890365155082,0.5710679152829075,0.0957955693301035
mlp,17,programming,math,0.5852480974401637,0.7102163395485143,0.5868711251076633,0.251228381422117
mlp,17,programming,mmlu,0.6521608815493473,0.6484042575253579,0.6536511823293405,0.20716354982200508
mlp,17,programming,programming,1.0,0.9999999999999998,1.0,1.0
mlp,18,empathetic_dialogue,empathetic_dialogue,0.9999999999999997,1.0,1.0000000000000002,1.0
mlp,18,empathetic_dialogue,math,0.6227884156747253,0.32342563386394524,0.624127509120873,0.09724832677537529
mlp,18,empathetic_dialogue,mmlu,0.8695836124892263,0.49843118413407844,0.8699999535900306,0.2291138175644053
mlp,18,empathetic_dialogue,programming,0.6675961959386565,0.48298169875206687,0.6686908026207115,0.10715774688708797
mlp,18,math,empathetic_dialogue,0.6227884156747253,0.32342563386394524,0.624127509120873,0.09724832677537529
mlp,18,math,math,0.9999999999999994,1.0,0.9999999999999998,1.0
mlp,18,math,mmlu,0.8551342190280242,0.545819202800062,0.8557742992784602,0.21310621508999025
mlp,18,math,programming,0.6916665337160525,0.6952379170147881,0.6928115800136976,0.2749786964495898
mlp,18,mmlu,empathetic_dialogue,0.8695836124892263,0.49843118413407844,0.8699999535900306,0.2291138175644053
mlp,18,mmlu,math,0.8551342190280241,0.545819202800062,0.8557742992784602,0.21310621508999025
mlp,18,mmlu,mmlu,1.0,1.0,1.0,1.0
mlp,18,mmlu,programming,0.7534684202915223,0.6248936272021022,0.754443237057925,0.21261902334904006
mlp,18,programming,empathetic_dialogue,0.6675961959386565,0.48298169875206687,0.6686908026207115,0.10715774688708797
mlp,18,programming,math,0.6916665337160525,0.6952379170147881,0.6928115800136976,0.2749786964495898
mlp,18,programming,mmlu,0.7534684202915223,0.6248936272021021,0.754443237057925,0.21261902334904006
mlp,18,programming,programming,0.9999999999999997,0.9999999999999998,1.0,1.0
mlp,19,empathetic_dialogue,empathetic_dialogue,1.0,1.0,0.9999999999999998,1.0
mlp,19,empathetic_dialogue,math,0.5635477057802276,0.34144121433453123,0.5664938812284585,0.08284669209566826
mlp,19,empathetic_dialogue,mmlu,0.8924821163432761,0.4833824611098589,0.8932761884984972,0.2092286710107592
mlp,19,empathetic_dialogue,programming,0.7733778653005501,0.4774523513251172,0.7748817518290697,0.09869826438939451
mlp,19,math,empathetic_dialogue,0.5635477057802276,0.34144121433453123,0.5664938812284585,0.08284669209566826
mlp,19,math,math,1.0,0.9999999999999998,0.9999999999999999,1.0
mlp,19,math,mmlu,0.6868115596015875,0.5644882210708202,0.6889601591781365,0.19085717869478044
mlp,19,math,programming,0.6555429771482898,0.6802564632127367,0.6577024049394335,0.25931260986132265
mlp,19,mmlu,empathetic_dialogue,0.8924821163432762,0.4833824611098589,0.8932761884984972,0.2092286710107592
mlp,19,mmlu,math,0.6868115596015876,0.5644882210708203,0.6889601591781365,0.19085717869478044
mlp,19,mmlu,mmlu,0.9999999999999999,1.0,0.9999999999999997,1.0
mlp,19,mmlu,programming,0.84913957045519,0.6203751684865731,0.8501448523521895,0.19957039136039695
mlp,19,programming,empathetic_dialogue,0.7733778653005501,0.47745235132511726,0.7748817518290697,0.09869826438939451
mlp,19,programming,math,0.6555429771482898,0.6802564632127368,0.6577024049394335,0.25931260986132265
mlp,19,programming,mmlu,0.84913957045519,0.6203751684865731,0.8501448523521895,0.19957039136039695
mlp,19,programming,programming,1.0,0.9999999999999998,0.9999999999999996,1.0
mlp,20,empathetic_dialogue,empathetic_dialogue,1.0,1.0,1.0,1.0
mlp,20,empathetic_dialogue,math,0.5470301099602627,0.38556329974032155,0.5506778475058377,0.08516601161494691
mlp,20,empathetic_dialogue,mmlu,0.7607574454080156,0.49263372484671375,0.7630056365970783,0.204362757390844
mlp,20,empathetic_dialogue,programming,0.6056570617072016,0.5070799688010452,0.6090637369689823,0.0987019538172558
mlp,20,math,empathetic_dialogue,0.5470301099602627,0.38556329974032155,0.5506778475058377,0.08516601161494691
mlp,20,math,math,1.0,0.9999999999999998,1.0,1.0
mlp,20,math,mmlu,0.7178066462191625,0.5677449978465652,0.7199608142273113,0.22271933997597715
mlp,20,math,programming,0.6941765595199992,0.6826646724377364,0.696384579682133,0.2839828861503114
mlp,20,mmlu,empathetic_dialogue,0.7607574454080156,0.49263372484671375,0.7630056365970783,0.204362757390844
mlp,20,mmlu,math,0.7178066462191623,0.5677449978465652,0.7199608142273113,0.22271933997597715
mlp,20,mmlu,mmlu,1.0,1.0,1.0,1.0
mlp,20,mmlu,programming,0.7229712740941766,0.6273186937898524,0.7252569834802316,0.2127569324305425
mlp,20,programming,empathetic_dialogue,0.6056570617072016,0.5070799688010453,0.6090637369689823,0.0987019538172558
mlp,20,programming,math,0.6941765595199991,0.6826646724377364,0.696384579682133,0.2839828861503114
mlp,20,programming,mmlu,0.7229712740941765,0.6273186937898524,0.7252569834802316,0.2127569324305425
mlp,20,programming,programming,0.9999999999999998,0.9999999999999998,1.0000000000000002,1.0
mlp,21,empathetic_dialogue,empathetic_dialogue,0.9999999999999996,0.9999999999999998,0.9999999999999999,1.0
mlp,21,empathetic_dialogue,math,0.738963871714857,0.40481792100005565,0.7400264846888028,0.09998781017166845
mlp,21,empathetic_dialogue,mmlu,0.8989323349438519,0.49507143403576337,0.8993706789715894,0.2153901309985343
mlp,21,empathetic_dialogue,programming,0.7874892048546935,0.5171016867278045,0.7881665187533214,0.1055847243148712
mlp,21,math,empathetic_dialogue,0.738963871714857,0.4048179210000556,0.7400264846888028,0.09998781017166845
mlp,21,math,math,0.9999999999999999,0.9999999999999998,0.9999999999999999,1.0
mlp,21,math,mmlu,0.8504956937553153,0.5706329286527635,0.8510539720584792,0.2487162796940008
mlp,21,math,programming,0.8376418514275987,0.6713508714101609,0.8381432818623382,0.3025571750822615
mlp,21,mmlu,empathetic_dialogue,0.8989323349438519,0.49507143403576337,0.8993706789715894,0.2153901309985343
mlp,21,mmlu,math,0.8504956937553154,0.5706329286527635,0.8510539720584792,0.2487162796940008
mlp,21,mmlu,mmlu,1.0,1.0,0.9999999999999999,1.0
mlp,21,mmlu,programming,0.8885159576276231,0.6212955229301586,0.8888484154012368,0.22814651256778834
mlp,21,programming,empathetic_dialogue,0.7874892048546935,0.5171016867278045,0.7881665187533214,0.1055847243148712
mlp,21,programming,math,0.8376418514275987,0.671350871410161,0.8381432818623382,0.3025571750822615
mlp,21,programming,mmlu,0.888515957627623,0.6212955229301587,0.8888484154012368,0.22814651256778834
mlp,21,programming,programming,0.9999999999999997,0.9999999999999998,0.9999999999999999,1.0
mlp,22,empathetic_dialogue,empathetic_dialogue,1.0,1.0,1.0,1.0
mlp,22,empathetic_dialogue,math,0.6879425383564193,0.4149397544528537,0.6890776338618299,0.09848710902880149
mlp,22,empathetic_dialogue,mmlu,0.8594733869935782,0.48359020958725885,0.8599576047516179,0.2145278161210218
mlp,22,empathetic_dialogue,programming,0.7998723336662843,0.5198581567254149,0.8004707100556263,0.10324197393180147
mlp,22,math,empathetic_dialogue,0.6879425383564193,0.4149397544528537,0.6890776338618299,0.09848710902880149
mlp,22,math,math,1.0,1.0,1.0,1.0
mlp,22,math,mmlu,0.803959153122213,0.5702019808136279,0.8048340375273124,0.24570525410998245
mlp,22,math,programming,0.7967593115934885,0.6615900921819304,0.797409221186742,0.2771239857537375
mlp,22,mmlu,empathetic_dialogue,0.8594733869935782,0.4835902095872589,0.8599576047516179,0.2145278161210218
mlp,22,mmlu,math,0.803959153122213,0.570201980813628,0.8048340375273124,0.24570525410998245
mlp,22,mmlu,mmlu,1.0,1.0,0.9999999999999999,1.0
mlp,22,mmlu,programming,0.9412025423677002,0.6205580886085298,0.9413184028908166,0.21130425171999864
mlp,22,programming,empathetic_dialogue,0.7998723336662843,0.5198581567254148,0.8004707100556263,0.10324197393180147
mlp,22,programming,math,0.7967593115934885,0.6615900921819304,0.797409221186742,0.2771239857537375
mlp,22,programming,mmlu,0.9412025423677001,0.6205580886085298,0.9413184028908166,0.21130425171999864
mlp,22,programming,programming,1.0,0.9999999999999998,1.0000000000000002,1.0
mlp,23,empathetic_dialogue,empathetic_dialogue,0.9999999999999994,1.0,1.0000000000000002,1.0
mlp,23,empathetic_dialogue,math,0.8054807687131126,0.444000353027562,0.8055729584870608,0.13450051209086394
mlp,23,empathetic_dialogue,mmlu,0.8886908247793357,0.5113078179270095,0.8887341773361551,0.2760986374976012
mlp,23,empathetic_dialogue,programming,0.8586080323121631,0.5418067303134949,0.8586474245884529,0.12597805217752125
mlp,23,math,empathetic_dialogue,0.8054807687131126,0.4440003530275621,0.8055729584870608,0.13450051209086394
mlp,23,math,math,1.0,1.0,1.0,1.0
mlp,23,math,mmlu,0.9613337963126098,0.5704827708596076,0.9613551626934079,0.34224853897766666
mlp,23,math,programming,0.9728312402472346,0.6420525134655651,0.9728464426370154,0.4375997691495371
mlp,23,mmlu,empathetic_dialogue,0.8886908247793357,0.5113078179270095,0.8887341773361551,0.2760986374976012
mlp,23,mmlu,math,0.9613337963126098,0.5704827708596076,0.9613551626934079,0.34224853897766666
mlp,23,mmlu,mmlu,1.0,1.0,1.0,1.0
mlp,23,mmlu,programming,0.9871697642801004,0.6137700336162274,0.987175352335497,0.29335625823624667
mlp,23,programming,empathetic_dialogue,0.8586080323121631,0.5418067303134949,0.8586474245884529,0.12597805217752125
mlp,23,programming,math,0.9728312402472346,0.6420525134655651,0.9728464426370154,0.4375997691495371
mlp,23,programming,mmlu,0.9871697642801004,0.6137700336162273,0.987175352335497,0.29335625823624667
mlp,23,programming,programming,0.9999999999999999,1.0,1.0000000000000002,1.0
mlp,24,empathetic_dialogue,empathetic_dialogue,0.9999999999999996,1.0,1.0000000000000004,1.0
mlp,24,empathetic_dialogue,math,0.9107754190828682,0.3666447155105968,0.910801684986468,0.22998528910645866
mlp,24,empathetic_dialogue,mmlu,0.994461534363622,0.44898467198091485,0.9944630957085989,0.3818527433618888
mlp,24,empathetic_dialogue,programming,0.9703845057418984,0.4732180889980152,0.9703933075839916,0.16799554062826338
mlp,24,math,empathetic_dialogue,0.9107754190828682,0.36664471551059685,0.910801684986468,0.22998528910645866
mlp,24,math,math,1.0,1.0,0.9999999999999998,1.0
mlp,24,math,mmlu,0.9367798451735266,0.48879443146870016,0.9367988926594296,0.48490151391828096
mlp,24,math,programming,0.9692882514672824,0.5697426403276055,0.9692974631137506,0.5964020798487383
mlp,24,mmlu,empathetic_dialogue,0.9944615343636218,0.4489846719809148,0.9944630957085989,0.3818527433618888
mlp,24,mmlu,math,0.9367798451735265,0.48879443146870016,0.9367988926594296,0.48490151391828096
mlp,24,mmlu,mmlu,0.9999999999999999,1.0,1.0000000000000002,1.0
mlp,24,mmlu,programming,0.9857932808983988,0.5454473484849178,0.9857976583830443,0.38010567106020265
mlp,24,programming,empathetic_dialogue,0.9703845057418984,0.4732180889980152,0.9703933075839916,0.16799554062826338
mlp,24,programming,math,0.9692882514672824,0.5697426403276055,0.9692974631137506,0.5964020798487383
mlp,24,programming,mmlu,0.9857932808983989,0.5454473484849178,0.9857976583830443,0.38010567106020265
mlp,24,programming,programming,0.9999999999999996,1.0,1.0,1.0
mlp,25,empathetic_dialogue,empathetic_dialogue,1.0,1.0,1.0000000000000002,1.0
mlp,25,empathetic_dialogue,math,0.41154459219552775,0.4607002884903533,0.41186053301269765,0.13580832477585547
mlp,25,empathetic_dialogue,mmlu,0.8143283232115743,0.5275552670039401,0.8144512028665399,0.33039687689967656
mlp,25,empathetic_dialogue,programming,0.6172242092726644,0.5529845792889445,0.6174552083678118,0.15267840044567468
mlp,25,math,empathetic_dialogue,0.4115445921955278,0.4607002884903533,0.41186053301269765,0.13580832477585547
mlp,25,math,math,1.0,1.0,0.9999999999999998,1.0
mlp,25,math,mmlu,0.78632543260728,0.5398994979223279,0.7864414591894796,0.3273669110728932
mlp,25,math,programming,0.8843255855369683,0.6154119756485538,0.8843844836350758,0.4989285388492022
mlp,25,mmlu,empathetic_dialogue,0.8143283232115742,0.5275552670039401,0.8144512028665399,0.33039687689967656
mlp,25,mmlu,math,0.78632543260728,0.5398994979223278,0.7864414591894796,0.3273669110728932
mlp,25,mmlu,mmlu,1.0,1.0,1.0,1.0
mlp,25,mmlu,programming,0.8501265482475092,0.6047815171763579,0.850223452113931,0.32499115650522997
mlp,25,programming,empathetic_dialogue,0.6172242092726644,0.5529845792889445,0.6174552083678118,0.15267840044567468
mlp,25,programming,math,0.8843255855369683,0.6154119756485538,0.8843844836350758,0.4989285388492022
mlp,25,programming,mmlu,0.8501265482475092,0.6047815171763579,0.850223452113931,0.32499115650522997
mlp,25,programming,programming,1.0,1.0,0.9999999999999997,1.0
att,0,empathetic_dialogue,empathetic_dialogue,1.0,1.0,1.0,1.0
att,0,empathetic_dialogue,math,0.7749232353890063,0.4789735741092141,0.7751983397570035,0.1829774553034299
att,0,empathetic_dialogue,mmlu,0.8501644469440818,0.6131900572297184,0.8503797040474684,0.32819269889069846
att,0,empathetic_dialogue,programming,0.5109151756183434,0.5794678768920233,0.5118468015509348,0.13001472596500202
att,0,math,empathetic_dialogue,0.7749232353890065,0.4789735741092141,0.7751983397570035,0.1829774553034299
att,0,math,math,1.0,1.0,1.0,1.0
att,0,math,mmlu,0.8283457610663765,0.6057395503158522,0.8286999040527008,0.36225091092304434
att,0,math,programming,0.6499785557484697,0.6510091652002655,0.6512602497941655,0.3221045985848443
att,0,mmlu,empathetic_dialogue,0.8501644469440818,0.6131900572297185,0.8503797040474684,0.32819269889069846
att,0,mmlu,math,0.8283457610663765,0.6057395503158522,0.8286999040527008,0.36225091092304434
att,0,mmlu,mmlu,0.9999999999999998,1.0,0.9999999999999996,1.0
att,0,mmlu,programming,0.8081004829291116,0.7370831632651971,0.8085069438575451,0.325387289190233
att,0,programming,empathetic_dialogue,0.5109151756183434,0.5794678768920234,0.5118468015509348,0.13001472596500202
att,0,programming,math,0.6499785557484697,0.6510091652002656,0.6512602497941655,0.3221045985848443
att,0,programming,mmlu,0.8081004829291116,0.7370831632651971,0.8085069438575451,0.325387289190233
att,0,programming,programming,0.9999999999999997,1.0,0.9999999999999998,1.0
att,1,empathetic_dialogue,empathetic_dialogue,1.0,1.0,1.0,1.0
att,1,empathetic_dialogue,math,0.39395461784088226,0.4638431243193378,0.39488967391873886,0.13045742676032207
att,1,empathetic_dialogue,mmlu,0.8162451057077511,0.6137399813738612,0.8163302751675081,0.2734996777460639
att,1,empathetic_dialogue,programming,0.30180987175630125,0.5637543913548675,0.30309290142248,0.10156283097592478
att,1,math,empathetic_dialogue,0.39395461784088226,0.4638431243193377,0.39488967391873886,0.13045742676032207
att,1,math,math,1.0,1.0,0.9999999999999999,1.0
att,1,math,mmlu,0.5498504570026818,0.6302251101757421,0.5512515243108684,0.258123122262423
att,1,math,programming,0.5942164627233832,0.6724629254655469,0.5958270400600947,0.29437034640362053
att,1,mmlu,empathetic_dialogue,0.8162451057077513,0.6137399813738612,0.8163302751675081,0.2734996777460639
att,1,mmlu,math,0.5498504570026818,0.6302251101757421,0.5512515243108684,0.258123122262423
att,1,mmlu,mmlu,0.9999999999999998,1.0,0.9999999999999997,1.0
att,1,mmlu,programming,0.4794171762299801,0.7294401850858359,0.48134597342748975,0.23608241339589678
att,1,programming,empathetic_dialogue,0.3018098717563012,0.5637543913548674,0.30309290142248,0.10156283097592478
att,1,programming,math,0.5942164627233831,0.6724629254655469,0.5958270400600947,0.29437034640362053
att,1,programming,mmlu,0.4794171762299801,0.7294401850858359,0.48134597342748975,0.23608241339589678
att,1,programming,programming,0.9999999999999998,0.9999999999999998,1.0000000000000002,1.0
att,2,empathetic_dialogue,empathetic_dialogue,1.0,1.0,0.9999999999999999,1.0
att,2,empathetic_dialogue,math,0.29267541077071135,0.5241087180429715,0.30089952949932774,0.11409037391782648
att,2,empathetic_dialogue,mmlu,0.561521017596243,0.6735354850176971,0.5665639803417869,0.2409425967706048
att,2,empathetic_dialogue,programming,0.3058748326727895,0.6374235550520259,0.3137580078988572,0.11353373014456836
att,2,math,empathetic_dialogue,0.29267541077071135,0.5241087180429717,0.30089952949932774,0.11409037391782648
att,2,math,math,0.9999999999999998,1.0,1.0,1.0
att,2,math,mmlu,0.5304695213211904,0.6863793847317519,0.5369778660161995,0.27954121153843514
att,2,math,programming,0.5190415296970795,0.7211210730411735,0.5255288398927881,0.2772983057395933
att,2,mmlu,empathetic_dialogue,0.5615210175962428,0.673535485017697,0.5665639803417869,0.2409425967706048
att,2,mmlu,math,0.5304695213211904,0.6863793847317519,0.5369778660161995,0.27954121153843514
att,2,mmlu,mmlu,1.0,1.0,1.0,1.0
att,2,mmlu,programming,0.5884773719839366,0.7915868275796932,0.5940386917121967,0.29341750417838663
att,2,programming,empathetic_dialogue,0.3058748326727895,0.6374235550520259,0.3137580078988572,0.11353373014456836
att,2,programming,math,0.5190415296970795,0.7211210730411735,0.5255288398927881,0.2772983057395933
att,2,programming,mmlu,0.5884773719839366,0.7915868275796932,0.5940386917121967,0.29341750417838663
